N,G_N,S_N,omega,Pred_Series,Pred_Integral,Bias_Series,Bias_Integral
8800,250,1.4814814814814814,3,269.7897716119536,272.23353268183575,-7.335256445680898,-8.167080837840974
8802,358,2.012422360248447,3,366.54075863095835,369.86045009493364,-2.3300979304070744,-3.2067365115381676
8804,184,1.0494752623688157,3,191.182975758415,192.91425395890369,-3.757121014525714,-4.6208373803227
8806,250,1.3165714285714283,4,239.88069133725537,242.05266793603278,4.218475695702241,3.2833069479190637
8808,362,2.0054794520547947,3,365.4625843685849,368.7711898718582,-0.9474524935479355,-1.836149367907804
8810,248,1.3348502085703449,3,243.2938106496744,245.49610494884078,1.9343646012853821,1.0199326998206382
8812,182,1.000454338936847,2,182.3768060395705,184.02746037523048,-0.20660853085054826,-1.1017162172952344
8814,390,2.201474201474201,4,401.3836930646145,405.0160498783114,-2.8361124931854014,-3.7075197101011206
8816,190,1.0980392156862744,3,200.2339660064759,202.0457598790219,-5.111003997266335,-5.961896892186442
8818,173,1.0002269117313365,2,182.42829212147223,184.07875400028365,-5.168218159491553,-6.018485979249175
8820,562,3.1999999999999997,4,583.7372095628509,589.0176842099293,-3.7238005744279143,-4.586905441755803
8822,204,1.113895850737956,3,203.22901488679955,205.06717604559768,0.37936763784929967,-0.5204031508974332
8824,180,1.0009082652134422,2,182.6455568416325,184.2973257383948,-1.448464932506623,-2.3317352659228114
8826,362,2.001361470388019,3,365.27005094917854,368.57295948180104,-0.895242010857746,-1.7833536923170805
8828,174,1.000453514739229,2,182.62453505533577,184.27567515493877,-4.722550041111678,-5.576251529833763
8830,252,1.3348467650397275,3,243.70659657978396,245.90969762390523,3.4030278772125757,2.4766418058914006
8832,380,2.0952380952380953,3,382.5981797945724,386.05639783060684,-0.6790883835274448,-1.5687857692917335
8834,186,1.2019077901430841,3,219.50999420920277,221.49383182558694,-15.265817089524525,-16.024749553087418
8836,182,1.0222222222222221,2,186.72483340048817,188.41214877616392,-2.530372267278624,-3.4032565404164217
8838,350,2.0040899795501024,3,366.140337736052,369.4484796541312,-4.408238064085542,-5.264192634474604
8840,282,1.5515151515151513,4,283.50450532805417,286.0656782455449,-0.5306812765861492,-1.4212394407046394
8842,185,1.0002262955419778,2,182.7998260825983,184.4510162955581,1.2035973800147723,0.29763116271597106
8844,408,2.2564102564102564,4,412.44792802492793,416.1729844507842,-1.0784217164643155,-1.9638431027833172
8846,165,1.0002261931689662,2,182.86172789475162,184.51303922499355,-9.767887518284946,-10.575425621383605
8848,206,1.2155844155844153,3,222.27122254421622,224.27815059060435,-7.320435978157,-8.149768732474147
8850,488,2.7134502923976607,4,496.241964848373,500.7220315935226,-1.660876232200828,-2.5407373334533316
8852,182,1.0004522840343737,2,182.9959527067072,184.6478191239802,-0.5442484885463166,-1.433983426688813
8854,204,1.0634071810542398,3,194.54414480192278,196.30002166725407,4.860519039370112,3.922556027934665
8856,376,2.051282051282051,3,375.3335710019318,378.7207314270995,0.17755645898906203,-0.7184004469064103
8858,180,1.0345327215648394,3,189.3257569159551,191.03408205164934,-4.925772947045431,-5.775975644317794
8860,232,1.3363567649281933,3,244.60273572735994,246.8095440997023,-5.152328198572256,-6.000393604600543
8862,422,2.4114832535885165,4,441.46527817144505,445.4476550542427,-4.409243293622205,-5.263840720272165
8864,186,1.0036363636363637,2,183.76469621941337,185.42218421592776,1.2163945668419909,0.31162171156357704
8866,236,1.2539184952978057,4,229.6298683531741,231.7007687060222,2.7740867041863018,1.8555101556148048
8868,354,2.0027137042062417,3,366.8185570375519,370.1262458772706,-3.4945225075512303,-4.35695821544573
8870,242,1.3348399246704332,3,244.53158361753336,246.73629043437748,-1.0352787889735149,-1.919575927010686
8872,186,1.000903342366757,2,183.38813774316162,185.04135400969957,1.4242263916199087,0.5180712146378775
8874,388,2.2123456790123455,4,405.42021511895916,409.07453351550623,-4.296829430137738,-5.151758857828629
8876,204,1.2038095238095237,3,220.63961182731876,222.628118417043,-7.541534219313971,-8.367370011252337
8878,186,1.0531039640987285,3,193.05019214573377,194.78982004251537,-3.6519995486000747,-4.512463762529727
8880,512,2.7428571428571424,4,502.89283071967867,507.4239360209471,1.8109562761688736,0.901822648520858
8882,177,1.0002252759630548,2,183.41858126966235,185.0709791777075,-3.4994171393277456,-4.361018250169652
8884,186,1.0004506534474988,2,183.490849103133,185.14367962042903,1.367452877967066,0.46251666885229514
8886,364,2.001352265043949,3,367.1262961101618,370.43282271476266,-0.8515587532917235,-1.7365693103594142
8888,190,1.1223344556677892,3,205.91474834935752,207.76907657240142,-7.728804506200966,-8.552320136153378
8890,296,1.6127999999999998,4,295.95035022786135,298.61512586766776,0.0167763856675363,-0.8757513069939594
8892,398,2.3101604278074865,4,423.98808681435764,427.8052268420634,-6.129437977755369,-6.9670085758598885
8894,181,1.0002249718785152,2,183.6040941546188,185.2568528693714,-1.4183203084925777,-2.297811283868125
8896,188,1.0072992700729928,2,184.9338138492991,186.59832261860825,1.6579910871245582,0.7511736234932099
8898,360,2.00135043889264,3,367.4972305550084,370.8044766246129,-2.040078109891004,-2.91379346953001
8900,234,1.3486590038314177,3,247.6886996659032,249.91744947337315,-5.526574157144551,-6.369082873930754
8902,175,1.0002247696111486,2,183.72774035010346,185.3807392192384,-4.750366130597516,-5.599685956026819
8904,436,2.4470588235294115,4,449.56719531346437,453.61141876808387,-3.017834809767321,-3.8824901753824643
8906,186,1.0312723800429697,3,189.49451807274397,191.19895093202823,-1.8441262091827275,-2.719131515463423
8908,190,1.074935400516796,3,197.55074605121055,199.3274073791365,-3.8221804787581983,-4.679440475235317
8910,524,2.962962962962963,4,544.6224756115889,549.5198609055801,-3.7865634517618325,-4.644028855212752
8912,192,1.0018018018018018,2,184.1722349949339,185.8281407636055,4.25024163130856,3.3212726614134387
8914,185,1.0002244668911335,2,183.91316611952058,185.56652464641434,0.5909494700195154,-0.30529463624638903
8916,368,2.002699055330634,3,368.30195285277847,371.61250938299503,-0.08198513487088943,-0.9721172704850654
8918,228,1.3090909090909089,3,240.78592750090377,242.94999531592921,-5.310080881224164,-6.153527723467713
8920,250,1.339366515837104,3,246.39601632760463,248.61021320935103,1.4626793590703056,0.5590224040710066
8922,356,2.001346801346801,3,368.2387863274082,371.5474672061521,-3.3236005499231864,-4.184517074779468
8924,186,1.0586466165413535,3,194.81891114078786,196.5691578556245,-4.526722323386145,-5.376813926927081
8926,189,1.0002241649854293,2,184.09853974163593,185.75225723928872,2.6624112636867094,1.7484270764621108
8928,364,2.0689655172413794,3,380.8720829120439,384.29292437401625,-4.429855499789993,-5.280587564049448
8930,240,1.4431372549019605,4,265.709081786165,268.09526091948453,-9.675650381741525,-10.479581333562706
8932,250,1.3827160493827162,4,254.62709798944724,256.9134553596235,-1.8172056414981417,-2.6909666330812363
8934,364,2.0013449899125755,3,368.60940801989847,371.91880424984566,-1.250485722721879,-2.129175551050119
8936,190,1.0008968609865472,2,184.3769427168289,186.03207164922316,3.0497616460682675,2.13292703543003
8938,184,1.0352264557872033,3,190.73283040675588,192.44479017140694,-3.529979811235161,-4.388162529048109
8940,492,2.6848072562358274,4,494.73883055145546,499.1788716168309,-0.5535911843431929,-1.4381361121272398
8942,174,1.0707535121328224,3,197.34456537618485,199.11540429665394,-11.829342921952096,-12.613491349587155
8944,202,1.1175166297117516,3,205.99772327947187,207.84596690513123,-1.9406638169725112,-2.812643897872483
8946,452,2.4347826086956523,4,448.89148139832776,452.91847629661135,0.6924877683107276,-0.2027906443829519
8948,180,1.0004474272930648,2,184.47952682581246,186.13427084684002,-2.4281972655112423,-3.2956160189799704
8950,258,1.3408662900188324,3,247.29315343548876,249.51103155400938,4.329617062085113,3.402241733810111
8952,356,2.0053908355795147,3,369.91193708389494,373.2291005904275,-3.7608781142793326,-4.61622648479768
8954,208,1.1428571428571428,3,210.84531334001852,212.73580795094313,-1.3494790540731831,-2.226145187572373
8956,190,1.0004470272686634,2,184.60300753095504,186.25798937239927,2.9235669240870674,2.0090470428729144
8958,346,2.001341381623072,3,369.3503399255497,372.6611627687365,-6.322003096100152,-7.154263827937905
8960,282,1.5999999999999999,3,295.3316204997508,297.97859877829165,-4.514118900370858,-5.362331000885198
8962,179,1.0002232641214557,2,184.65434863443434,186.3091389400115,-3.0621258996875413,-3.9231242125835437
8964,382,2.0246913580246915,3,373.8471071433071,377.19691935672273,2.180809400664337,1.2733615776789786
8966,191,1.000223164472216,2,184.71607636438208,186.37098549221596,3.4019365067184935,2.483763497605893
8968,192,1.0773993808049536,3,199.00183645391155,200.78450076395902,-3.5184783108939617,-4.375089078357706
8970,546,3.0476190476190474,5,563.0067507585971,568.0495203686191,-3.0207010370092715,-3.881619397250921
8972,168,1.000446229361892,2,184.84989989644168,186.50535647273395,-9.115449835721572,-9.922158174282426
8974,208,1.2018779342723005,3,222.1050122088762,224.09385287770397,-6.350605089276998,-7.181746697213938
8976,440,2.3703703703703702,4,438.11358626985225,442.03616277748114,0.43057640513020545,-0.4606326244185892
8978,178,1.0153846153846153,2,187.7040264401362,189.3843827052651,-5.169855236552997,-6.011257392317491
8980,234,1.336316181953766,3,247.07267675813407,249.28422078758257,-5.291024863478228,-6.131242779544557
8982,356,2.004024144869215,3,370.5876226453627,373.90431262600373,-3.936349126080363,-4.78847448970519
8984,176,1.0008920606601248,2,185.11757684970448,186.77412755769598,-4.925289648268769,-5.768533200278377
8986,181,1.000222667557337,2,185.02462882366453,186.68013093175747,-2.175185460039567,-3.042707814381111
8988,428,2.4228571428571426,4,448.26319083500454,452.27348659855534,-4.520378038905933,-5.366993051286432
8990,254,1.4303959131545338,4,264.68780756131946,267.05547335966105,-4.037891907372215,-4.888674699461558
8992,188,1.003584229390681,2,185.7393384634149,187.40058277611672,1.21711510081123,0.31985878325650097
8994,382,2.0013360053440215,3,370.46096179309706,373.77391438550774,3.114778450893164,2.2008185424111586
8996,192,1.0972886762360445,3,203.14947208873818,204.96595634460738,-5.488309654020638,-6.325907275453996
8998,202,1.113841113841114,3,206.24830550487462,208.09225706277346,-2.059801409992294,-2.927671191982725
9000,484,2.6666666666666665,3,493.8649507136856,498.27974541384623,-1.9974996604698727,-2.8658089246606213
9002,220,1.2018720748829952,3,222.62300017424144,224.61282816813355,-1.1782251484296247,-2.05367975006335
9004,190,1.0004446420631392,2,185.3434091941538,186.99981163060167,2.512412405756637,1.6043804232941605
9006,404,2.1451489686783805,4,397.4786662241671,401.0304437553771,1.6406751682504217,0.7404814998120857
9008,180,1.0017825311942958,2,185.65304995713456,187.31178587215834,-3.0449539926436913,-3.903537536686926
9010,266,1.4501089324618734,4,268.7828245400161,271.1839779677253,-1.035343141727353,-1.9116092353886276
9012,370,2.0026702269692924,3,371.26376403141523,374.5799907124975,-0.34039519981494853,-1.2227003112968655
9014,191,1.000221975582686,2,185.45636153813462,187.11269066340319,2.989187545731867,2.0775230813123686
9016,238,1.2571428571428571,3,233.13215641554672,235.21401081248732,2.088018941401026,1.1844486550308753
9018,366,2.012121212121212,3,373.20192779744707,376.5341605388669,-1.9297670405807414,-2.7976639686001437
9020,272,1.5194681861348527,4,281.8730309184599,284.38948066356215,-3.502651845155051,-4.356518614772229
9022,198,1.0940711462450592,3,202.99233447969323,204.80433230384818,-2.4593709375723476,-3.3223576021591485
9024,368,2.0444444444444443,3,379.3862015721658,382.77232568439166,-3.001216576929186,-3.85929825464235
9026,177,1.0002216803369541,2,185.64130411804894,187.29798655718534,-4.654839158290952,-5.4981832674646425
9028,186,1.046004842615012,3,194.17090535048686,195.90348073813476,-4.20809973344772,-5.055285746235819
9030,606,3.2780487804878047,5,608.6084400485231,614.0383083073325,-0.4285908437804677,-1.309089058220329
9032,178,1.0008873114463177,2,185.8573863041078,187.5153480051092,-4.227642742834659,-5.074436896146723
9034,185,1.0002214839424142,2,185.76457066179017,187.4214882707532,-0.41158045318672704,-1.2920014098143677
9036,382,2.0080321285140563,3,373.0005045463634,376.3270296944297,2.4127301019556597,1.50745757225481
9038,183,1.000221385875581,2,185.82619539065132,187.4832304728919,-1.5208810494720508,-2.391270121377673
9040,252,1.3453453453453452,3,249.98652617529174,252.21539626267213,0.8054329389322363,-0.08540171054736208
9042,406,2.2386831275720165,4,416.0518465448556,419.76086508337636,-2.416008155794086,-3.2782629892481907
9044,244,1.3552941176470588,4,251.91868028480138,254.1641920172445,-3.1433477961416294,-3.999065303642328
9046,191,1.000221190002212,2,185.94942777873982,187.60669758457874,2.716099899629608,1.8087320224223113
9048,420,2.2626262626262625,4,420.7107215543292,424.4598073323211,-0.1689335493289612,-1.050701916949553
9050,240,1.3407821229050279,3,249.34514272202583,251.56684645647155,-3.747874380069216,-4.597921633712953
9052,204,1.0490529383195726,3,195.12460491781695,196.86296889718133,4.548578118029352,3.625380203702117
9054,354,2.003992015968064,3,372.8056917998966,376.1265831497822,-5.044368209375551,-5.882749090608921
9056,180,1.00355871886121,2,186.72447014194867,188.38756428145453,-3.601279541367397,-4.452291908675751
9058,230,1.201860465116279,3,223.65797139243665,225.6497609608285,2.835592475456842,1.927872212515516
9060,494,2.684563758389262,4,499.6615426952327,504.11070737600414,-1.1330755344295012,-2.00565217680703
9062,196,1.052991452991453,3,196.0193307124004,197.7645297012004,-0.009861635753039914,-0.8922377050456879
9064,210,1.1221122112211221,3,208.92104217975188,210.7808657110277,0.5164428671190551,-0.3704632810922398
9066,364,2.001325381047051,3,372.6794296646474,375.99660548226115,-2.328926410684245,-3.1906153692196364
9068,184,1.0004415011037529,2,186.3293319780879,187.98761181078575,-1.250115563319807,-2.1212098884470016
9070,256,1.334806629834254,3,248.6449690874117,250.85755326279485,2.9580453365226194,2.049946940133787
9072,418,2.4,3,447.14084323646364,451.1192392420792,-6.517150843465433,-7.341570999659086
9074,202,1.0940529211422583,3,203.86524482508597,205.67888202341027,-0.9149400755809677,-1.7886532575529746
9076,180,1.000441111601235,2,186.45247010528658,188.11098327947138,-3.46065144733292,-4.311807390545142
9078,386,2.1578544061302685,4,402.2263174851849,405.8036955506033,-4.034126256739168,-4.880117102860099
9080,248,1.3392592592592591,3,249.68055414410784,251.90091038058316,-0.6730817102952604,-1.5485892348262997
9082,192,1.0632911392405062,3,198.26404357966797,200.02693470143944,-3.1594450847316167,-4.012926915777848
9084,350,2.0026490066225167,3,373.4808096662858,376.8012327521115,-6.287019053874938,-7.1128304322038645
9086,246,1.3567251461988306,4,253.0620367011423,255.311587183538,-2.790634578462006,-3.6471463305909793
9088,184,1.0144927536231885,2,189.25864703432492,190.94081011503278,-2.7785504740352436,-3.63505848270533
9090,482,2.6936026936026938,4,502.5878225915885,507.0543289720763,-4.096363195874432,-4.941152760270792
9092,172,1.0004403346543373,2,186.69867849883602,188.3576574727936,-7.872941906724668,-8.68436021782459
9094,185,1.0002200220022002,2,186.68834552787354,188.3470174588586,-0.9043657883943581,-1.7770482931006348
9096,372,2.0053050397877983,3,374.3464381783801,377.6719665243092,-0.626809270524428,-1.5018235471665904
9098,179,1.0002199252254234,2,186.74988523440666,188.40867353014715,-4.149874161731923,-4.9937581714578965
9100,328,1.7454545454545451,4,325.9454718625162,328.8402764393392,0.6303287865126189,-0.2555272269071411
9102,388,2.1098901098901095,4,394.06493927511303,397.5642764025202,-1.5390710186675218,-2.4057182624820874
9104,200,1.001763668430335,2,187.13058427687758,188.7921076723116,6.877238038267911,5.936631814684781
9106,196,1.0437275985663081,3,195.00160488661234,196.73279029078762,0.5119932802441272,-0.3724799967023767
9108,422,2.3280423280423284,4,435.02418003420115,438.8857375867402,-2.9938979560118253,-3.847410872722417
9110,246,1.3348001466813346,3,249.46536723433894,251.67949717701038,-1.3891175647975609,-2.256638796848792
9112,208,1.083076923076923,3,202.45326966801693,204.24991095831157,2.7397583358760293,1.8360297069866718
9114,454,2.4827586206896552,4,464.1639983383302,468.2826188832668,-2.1897429302394196,-3.0499997880184364
9116,192,1.0444763271162123,3,195.3021397704023,197.03487054177313,-1.6907852490936914,-2.555319537059149
9118,178,1.032982456140351,3,193.18472200058523,194.8984450223305,-7.860208531676342,-8.670384733133378
9120,518,2.8235294117647056,4,528.1333149941992,532.8177281769011,-1.9187039913038755,-2.7810126039915657
9122,195,1.0002193463478832,2,187.11900509980904,188.77849004476184,4.21175545262612,3.295666764663156
9124,174,1.0004387889425186,2,187.19082456586054,188.85073162041104,-7.04672603288818,-7.863740581244308
9126,398,2.1818181818181817,3,408.304309129641,411.9244626042351,-2.5236836592800405,-3.380343696075487
9128,208,1.2074534161490682,3,225.999327943352,228.00284932927704,-7.964328083251483,-8.773069892819338
9130,272,1.4997713763145861,4,280.75866269756494,283.2473127139162,-3.119641122881338,-3.9708453387079907
9132,368,2.002635046113307,3,374.95680753625635,378.2800018638785,-1.8553623767942025,-2.7175641887560578
9134,187,1.0002190580503834,2,187.30348907969906,188.9633213624642,-0.16203066007485073,-1.038996006372163
9136,180,1.0017574692442883,2,187.6223744557506,189.2848176783628,-4.062614854897421,-4.905209932969785
9138,380,2.0013149243918473,3,374.8942281552461,378.21557944363843,1.3619233003074096,0.4717998552535779
9140,238,1.3362637362637362,3,250.35528811231606,252.5730080484758,-4.93510171303957,-5.769820045726673
9142,220,1.2018433179723502,3,225.2079365159719,227.2026361406833,-2.3125013250154964,-3.1701375754388
9144,364,2.016,3,377.83101289245064,381.1770851100728,-3.6606346277846793,-4.506326791683342
9146,192,1.0706616729088638,3,200.69222725570995,202.46932846628204,-4.331123020840682,-5.1708219440385665
9148,180,1.000437636761488,2,187.55969804566826,189.22029809706393,-4.030555670775057,-4.872784891362033
9150,490,2.711864406779661,4,508.4973173789293,512.9988262467413,-3.6376430605916505,-4.483212255086004
9152,218,1.2121212121212122,3,227.320144524221,229.33225257532214,-4.100008181733293,-4.941412491293681
9154,192,1.0529369108049311,3,197.49921976802693,199.2471443923181,-2.784426072409831,-3.6372638686597423
9156,448,2.422429906542056,4,454.4492601510333,458.47074713836844,-1.4191375619997524,-2.283841925296996
9158,192,1.0632537533841988,3,199.49969586301816,201.26486963274607,-3.7592517775905048,-4.603321806558665
9160,242,1.3392070484581498,3,251.31832539471876,253.54170365261356,-3.707777926692556,-4.552191409278869
9162,376,2.0039447731755424,3,376.12593634487524,379.4530409745045,-0.03348249421432336,-0.9100048231624339
9164,202,1.0505050505050504,3,197.20447490193158,198.9486654610583,2.431752677241835,1.5337295838955747
9166,195,1.0002182929491377,2,187.7951996072028,189.45595492316855,3.836520000440349,2.9262976078422915
9168,352,2.0105820105820107,3,377.55701507031563,380.89548690655977,-6.769047865672932,-7.586198287943572
9170,300,1.6124031007751938,4,302.8345482085536,305.51195653695083,-0.9360055599077574,-1.8041704813880752
9172,190,1.0004364906154517,2,187.92836994573406,189.58966038266595,1.102350887662219,0.21643565187353578
9174,422,2.2384428223844286,4,420.55213441576745,424.2693444164122,0.344277312073074,-0.5348829573189426
9176,200,1.064039408866995,3,199.9413166716559,201.70834637450227,0.029350276031477926,-0.8469388625746128
9178,204,1.094017094017094,3,205.6079609175061,207.42483690191168,-0.7820518769461637,-1.6511218970037003
9180,504,2.844444444444444,4,534.6680623088446,539.3921034052868,-5.735906905755957,-6.561479706849539
9182,173,1.0002179123992154,2,188.0409206607249,189.7021357546014,-7.998748680805849,-8.804400481925656
9184,232,1.2307692307692306,3,231.4223559751937,233.4665536745532,0.24960597362002818,-0.6281643565088778
9186,378,2.0013080444735123,3,376.36874049230755,379.69284925248104,0.4334205613246961,-0.4458470197197104
9188,194,1.0004357298474946,2,188.17403956224226,189.83578881192457,3.0960489827985502,2.193585948222347
9190,244,1.3347873500545255,3,251.1039191968549,253.32111163186434,-2.829075396185161,-3.6795636857184357
9192,366,2.005249343832021,3,377.29467169240905,380.625672148359,-2.993594275197472,-3.842534337163221
9194,185,1.0002176278563657,2,188.225152900205,189.886712070009,-1.713454790983717,-2.5734881692023417
9196,216,1.1764705882352942,3,221.42929589159294,223.3837135340607,-2.4519320579201995,-3.305394747560613
9198,430,2.4338028169014083,4,458.15267847973286,462.19598510159733,-6.144824597151894,-6.965872949874324
9200,276,1.3968253968253967,3,262.98912136581527,265.30976467310774,4.947306780833239,4.02934107610546
9202,194,1.0341463414634147,3,194.7369965216321,196.45515510873028,-0.37845737317317585,-1.249728014198176
9204,430,2.2200956937799043,4,418.12771346160133,421.81636740782375,2.839392404801448,1.9400936579267656
9206,175,1.0002173440556401,2,188.40933504800893,190.07123764625246,-7.11712880075293,-7.929257384171932
9208,192,1.000870322019147,2,188.56305655958212,190.2261013988803,1.8227024440134025,0.9325211356774085
9210,498,2.6754098360655734,4,504.1268913198105,508.5725019569137,-1.2153470535503934,-2.078858356720474
9212,236,1.2266666666666666,3,231.1781805700513,233.21654869093305,2.0857588800373845,1.1935050598642025
9214,198,1.070631970260223,3,201.80466576642596,203.58381020835478,-1.8853210117696566,-2.7427574926710085
9216,394,2.0,2,377.04370468605384,380.36735968389803,4.497169718843297,3.584072073752935
9218,204,1.113775646149747,3,210.00522683474168,211.856193485151,-2.8595606524914445,-3.7082670824545185
9220,240,1.3362381989832968,3,251.992110060408,254.21286015681886,-4.758922831962175,-5.590928857041785
9222,368,2.1147421931735653,4,398.86979478336025,402.38449398183076,-7.7393162347945355,-8.545183648001942
9224,174,1.000868809730669,2,188.80849005594462,190.47199006400717,-7.8431272087165205,-8.647985490397744
9226,224,1.2018264840182649,3,226.7549432087866,228.75251472482282,-1.214942955510335,-2.0775792259769648
9228,358,2.002607561929596,3,377.90397487816944,381.23264936889757,-5.266939805167749,-6.094087011528918
9230,266,1.4756258234519104,4,278.5046529261492,280.9574782828828,-4.489926037058011,-5.323751613339443
9232,192,1.0017391304347827,2,189.09560405117557,190.76077919021407,1.5359404907363174,0.6496203334073535
9234,378,2.1176470588235294,3,399.8075070239608,403.3277590158068,-5.454501639123513,-6.279696462651406
9236,178,1.000433463372345,2,188.91051470944367,190.57363350708147,-5.775493612001818,-6.5977823247066585
9238,188,1.0415200562983815,3,196.70078833342197,198.43226874773717,-4.423362207716986,-5.25734489333461
9240,658,3.5555555555555554,5,671.6089251275797,677.5200793903849,-2.0263168963983826,-2.8811071412006837
9242,191,1.0002164970772895,2,188.9615817887481,190.6245108034996,1.0787474321265837,0.1969784446489539
9244,190,1.000433087916847,2,189.03318299885166,190.6965290546462,0.5114535902166002,-0.3652552346385882
9246,408,2.1274725274725275,4,402.0540525629476,405.5913647416245,1.478892551672876,0.5938576280858184
9248,196,1.0666666666666667,2,201.61353086164468,203.38711995756105,-2.784302639636279,-3.63204904966571
9250,258,1.3714285714285712,3,259.2594520808674,261.53985890573233,-0.48578829846270993,-1.3534682325450873
9252,362,2.007843137254902,3,379.63096222081606,382.96971119105604,-4.6442371606562585,-5.475553438897067
9254,232,1.2018209408194234,3,227.26996072723725,229.26848117389918,2.0812426145660345,1.1914061680501904
9256,214,1.103448275862069,3,208.7010626965975,210.53606091284382,2.539008299687446,1.6452949067904115
9258,372,2.00129785853342,3,378.5775063832293,381.9057126090599,-1.7374266226401185,-2.5937586901717635
9260,248,1.336225596529284,3,252.80941483268975,255.03166583952137,-1.9023875498753253,-2.7571736303310823
9262,206,1.1137629276054097,3,210.75436637937491,212.6067072300598,-2.2558803696700975,-3.107478271092714
9264,376,2.0104712041884816,3,380.4976965863305,383.8415006425381,-1.1820561928973543,-2.042900684113545
9266,192,1.0348810348810347,3,195.89120619541274,197.61247303760385,-1.9864118818743879,-2.8401410858998997
9268,218,1.203647416413374,3,227.87365744172646,229.8756933784401,-4.332952545974486,-5.166137056034615
9270,504,2.693069306930693,4,509.9324780323001,514.4120334349475,-1.1633850142654196,-2.0240649048238475
9272,186,1.0767696909272184,3,203.9192660380997,205.71038734617727,-8.787431607738187,-9.581619868814832
9274,193,1.0002157497303128,2,189.4520917917222,191.115928331736,1.872720525133209,0.9858266051972693
9276,358,2.0025940337224384,3,379.3751660865175,382.70654991056324,-5.634308198666546,-6.45574263527422
9278,181,1.0002156566745741,2,189.51338074429023,191.17733040592861,-4.49223200538927,-5.32350273137458
9280,242,1.382716049382716,3,262.0290667513942,264.32941884546284,-7.643833945490192,-8.447572329630656
9282,508,2.7927272727272725,5,529.3162335544866,533.9625053078603,-4.027126357214283,-4.862233780420855
9284,208,1.1164274322169059,3,211.6349515433004,213.49241956514615,-1.7175572923060773,-2.5726532006773035
9286,189,1.000215470803706,2,189.63594215153026,191.30011784437244,-0.3353489556437057,-1.2023609134645918
9288,372,2.048780487804878,3,388.50149368853977,391.91040569519777,-4.247472392414778,-5.080346274521421
9290,232,1.3347716648687522,3,253.14794447406499,255.36891139550886,-8.353986250214879,-9.151040065059323
9292,194,1.0582010582010584,3,200.7269874873072,202.4878199973536,-3.3513119344415947,-4.191768175223838
9294,366,2.0012928248222366,3,379.680548016593,383.01078572843727,-3.603173269754948,-4.441333341588526
9296,236,1.2148148148148148,3,230.50901166400095,232.5305845792656,2.3821143895245758,1.4920254155004475
9298,185,1.0002151925973746,2,189.8197430638157,191.48425727422386,-2.539115787442275,-3.3863135103256994
9300,522,2.7586206896551726,4,523.6125101478035,528.2034412352139,-0.307958674888866,-1.174441654659991
9302,171,1.00021510002151,2,189.8809990605802,191.54562596927903,-9.943595806843392,-10.726230821148707
9304,174,1.0008613264427217,2,190.0343333088978,191.7000921483347,-8.43759810646124,-9.23322046952311
9306,418,2.271604938271605,4,431.38100196035043,435.16181960846507,-3.1018987622408836,-3.9437788048377818
9308,214,1.0970724191063175,3,208.36920778606049,210.19521684698546,2.7023149311585586,1.8101188076911783
9310,310,1.6941176470588233,4,321.8191094353743,324.63895871982277,-3.6725940408295505,-4.5093043600034495
9312,378,2.0210526315789474,3,383.98644160816826,387.3505861535869,-1.5590242153073246,-2.413985285639748
9314,181,1.0002148227712138,2,190.06473417179816,191.72969875348582,-4.769287796232949,-5.59626329319038
9316,210,1.0745679012345677,3,204.2265002451268,206.0152939596058,2.827008124774917,1.934179722198439
9318,378,2.001289490651193,3,380.41541537999683,383.7470010859432,-0.6349415092929587,-1.4976015629256052
9320,242,1.339105339105339,3,254.58504045838555,256.8143505935528,-4.943354266113173,-5.7685057549602075
9322,194,1.0307587149692412,3,195.99504260735,197.71108270984692,-1.0179046269791647,-1.877023108154822
9324,466,2.4685714285714284,4,469.4655051681757,473.5754006626656,-0.7381810015912148,-1.5996186989580645
9326,213,1.0002145462347136,2,190.24842002861655,191.9137216516816,11.958879851912164,10.987373996419825
9328,214,1.1328976034858387,3,215.52042739884806,217.40670257971962,-0.7054678840415955,-1.5669721951053632
9330,498,2.67529665587918,4,509.0255746846595,513.480095444237,-2.1660158610871005,-3.0147410934876477
9332,190,1.0004290004290004,2,190.38108128763545,192.04690851525297,-0.2001676243553319,-1.0658377846735263
9334,200,1.093964858670741,3,208.2143866445667,210.03602303375985,-3.9451580541305757,-4.778238936730735
9336,378,2.005167958656331,3,381.7050892292199,385.0441452929808,-0.9706680193082036,-1.8294383589759222
9338,246,1.3037037037037036,4,248.21379277020196,250.38482605646993,-0.8918895060160927,-1.7512347395528722
9340,258,1.336200716845878,3,254.44183254614498,256.667057421132,1.398420777845058,0.5193274868465002
9342,364,2.0116959064327484,3,383.1324485984055,386.48271356327024,-4.993690476595446,-5.817262396029426
9344,188,1.0140845070422535,2,193.16592808875572,194.85483449921816,-2.6743474586170723,-3.517918617126054
9346,187,1.0002140869192893,2,190.55445389266433,192.22031585199792,-1.8653218647234995,-2.715798186502493
9348,406,2.171945701357466,4,413.85179832305556,417.4693072426372,-1.8972488110167385,-2.7473414317309692
9350,296,1.5802469135802468,4,301.1553377737202,303.78742450228634,-1.7118533617337939,-2.5634453154356076
9352,226,1.2072727272727273,3,230.112770545287,232.12369255330074,-1.7872847889063959,-2.6381161207379153
9354,388,2.0012845215157355,3,381.51697913671126,384.8505774011754,1.6992745324096423,0.8183494539860219
